Year,ICD10 Diagnosis,Diagnosis Type,Value_adm,Value_fat,Smoking Prevalence,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),Smoking_Prevalence_YoY,Death_Rate,SmokingPrice_Interaction,Sex_Male,Policy_Era_Pre-2010
2012,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,63172.0,14683.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.23242892420324782,23271.6,True,False
2012,Cervical,Cancers which can be caused by smoking,0.0,0.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.0,23271.6,True,False
2012,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,99986.0,21392.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.2139499529912793,23271.6,True,False
2012,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5585.0,1259.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.225425246154803,23271.6,True,False
2012,Crohns Disease,Digestive diseases which can be caused caused by smoking,16847.0,1259.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.225425246154803,23271.6,True,False
2012,Hip Fracture 55+,Other diseases which can be caused by smoking,19494.0,1259.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.225425246154803,23271.6,True,False
2012,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,228924.0,39934.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.17444217294746533,23271.6,True,False
2012,Kidney and Renal Pelvis,Cancers which can be caused by smoking,12327.0,2889.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.23436359209585758,23271.6,True,False
2012,Larynx,Cancers which can be caused by smoking,7124.0,905.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.12703537336790632,23271.6,True,False
2012,Myeloid Leukaemia,Cancers which can be caused by smoking,28882.0,1712.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.05927567342776554,23271.6,True,False
2012,Oesophagus,Cancers which can be caused by smoking,34824.0,7340.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.21077417872126195,23271.6,True,False
2012,Other Heart Disease,Circulatory diseases which can be caused by smoking,175801.0,10594.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.060261318194661795,23271.6,True,False
2012,Other arterial disease,Circulatory diseases which can be caused by smoking,29078.0,1217.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.04185294724390078,23271.6,True,False
2012,Pancreas,Cancers which can be caused by smoking,14824.0,4393.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.29634376684455316,23271.6,True,False
2012,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3318.0,4393.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.29634376684455316,23271.6,True,False
2012,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,106533.0,12591.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.11818873025148839,23271.6,True,False
2012,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,12591.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.11818873025148839,23271.6,True,False
2012,Stomach,Cancers which can be caused by smoking,17162.0,3056.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.1780678242525307,23271.6,True,False
2012,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,17223.0,1528.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.08871857399473271,23271.6,True,False
2012,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,86855.0,29207.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.33627309883902745,23271.6,True,False
2012,Unspecified Site,Cancers which can be caused by smoking,5170.0,5877.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,1.1367504833391198,23271.6,True,False
2012,Upper Respiratory Sites,Cancers which can be caused by smoking,25459.0,2317.0,22.0,1057.8,363.1,291.3,192.9,66.2,18702.0,1029378.0,1.8,2203,1318,26,859.0,58121,28069,994,29058.0,0.0,0.09100907340857814,23271.6,True,False
2013,Age Related Cataract 45+,Other diseases which can be caused by smoking,92340.0,2317.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,-2.0,0.09100907340857814,19368.1,False,False
2013,All admissions,All admissions,5796060.0,2317.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.09100907340857814,19368.1,False,False
2013,All cancers,All cancers,879482.0,76712.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.08722407053232786,19368.1,False,False
2013,All circulatory diseases,All circulatory diseases,415391.0,71135.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.17124829377581302,19368.1,False,False
2013,All deaths,All deaths,415391.0,271737.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.17124829377581302,19368.1,False,False
2013,All deaths which can be caused by smoking,All deaths which can be caused by smoking,415391.0,117179.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.17124829377581302,19368.1,False,False
2013,All diseases of the digestive system,All diseases of the digestive system,708329.0,12098.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.01707963389891268,19368.1,False,False
2013,All diseases which can be caused by smoking,All diseases which can be caused by smoking,738810.0,12098.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.01707963389891268,19368.1,False,False
2013,All respiratory diseases,All respiratory diseases,329540.0,47473.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.14405838441420143,19368.1,False,False
2013,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4241.0,3390.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.7993397781656826,19368.1,False,False
2013,Atherosclerosis,Circulatory diseases which can be caused by smoking,4939.0,81.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.016400080984733733,19368.1,False,False
2013,Bladder,Cancers which can be caused by smoking,22075.0,1795.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.08131370328057469,19368.1,False,False
2013,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,59260.0,20179.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.34051636853964706,19368.1,False,False
2013,Cervical,Cancers which can be caused by smoking,7800.0,763.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.09782051280797173,19368.1,False,False
2013,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,101970.0,21244.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.20833578503277106,19368.1,False,False
2013,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4439.0,842.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.18968236084936194,19368.1,False,False
2013,Crohns Disease,Digestive diseases which can be caused caused by smoking,23601.0,842.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.18968236084936194,19368.1,False,False
2013,Hip Fracture 55+,Other diseases which can be caused by smoking,53905.0,842.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.18968236084936194,19368.1,False,False
2013,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,103301.0,26616.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.25765481456851674,19368.1,False,False
2013,Kidney and Renal Pelvis,Cancers which can be caused by smoking,5185.0,1391.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.2682738668720783,19368.1,False,False
2013,Larynx,Cancers which can be caused by smoking,1165.0,235.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.20171673802427745,19368.1,False,False
2013,Myeloid Leukaemia,Cancers which can be caused by smoking,17520.0,1158.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.0660958904071863,19368.1,False,False
2013,Oesophagus,Cancers which can be caused by smoking,12919.0,3210.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.24847124388509395,19368.1,False,False
2013,Other Heart Disease,Circulatory diseases which can be caused by smoking,139059.0,14692.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.10565299620948192,19368.1,False,False
2013,Other arterial disease,Circulatory diseases which can be caused by smoking,19909.0,1644.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.08257571951968579,19368.1,False,False
2013,Pancreas,Cancers which can be caused by smoking,14492.0,4448.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.3069279602327541,19368.1,False,False
2013,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,5235.0,4448.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.3069279602327541,19368.1,False,False
2013,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,97386.0,15822.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1624668843554262,19368.1,False,False
2013,Spontaneous Abortion,Other diseases which can be caused by smoking,11689.0,15822.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1624668843554262,19368.1,False,False
2013,Stomach,Cancers which can be caused by smoking,6150.0,1538.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.2500813007723445,19368.1,False,False
2013,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,15555.0,1279.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.08222436515061238,19368.1,False,False
2013,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,69861.0,21951.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.31420964486173675,19368.1,False,False
2013,Unspecified Site,Cancers which can be caused by smoking,5572.0,5002.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.8977027995517403,19368.1,False,False
2013,Upper Respiratory Sites,Cancers which can be caused by smoking,8642.0,999.0,17.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1155982411345061,19368.1,False,False
2013,Age Related Cataract 45+,Other diseases which can be caused by smoking,67151.0,999.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1155982411345061,25064.6,True,False
2013,All admissions,All admissions,5261379.0,999.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1155982411345061,25064.6,True,False
2013,All cancers,All cancers,910855.0,95057.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1043601890530278,25064.6,True,False
2013,All circulatory diseases,All circulatory diseases,608121.0,75533.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.12420718902961055,25064.6,True,False
2013,All deaths,All deaths,608121.0,270449.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.12420718902961055,25064.6,True,False
2013,All deaths which can be caused by smoking,All deaths which can be caused by smoking,608121.0,124504.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.12420718902961055,25064.6,True,False
2013,All diseases of the digestive system,All diseases of the digestive system,700175.0,11260.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.016081693862225754,25064.6,True,False
2013,All diseases which can be caused by smoking,All diseases which can be caused by smoking,895456.0,11260.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.016081693862225754,25064.6,True,False
2013,All respiratory diseases,All respiratory diseases,335054.0,45218.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1349573501580791,25064.6,True,False
2013,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,15271.0,5258.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.34431274963366426,25064.6,True,False
2013,Atherosclerosis,Circulatory diseases which can be caused by smoking,10899.0,77.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.007064868335896425,25064.6,True,False
2013,Bladder,Cancers which can be caused by smoking,79802.0,4031.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.05051251848261307,25064.6,True,False
2013,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,62088.0,14495.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.23345896147027673,25064.6,True,False
2013,Cervical,Cancers which can be caused by smoking,0.0,0.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.0,25064.6,True,False
2013,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,97633.0,22118.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.22654225517779294,25064.6,True,False
2013,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5370.0,1293.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.24078212286018955,25064.6,True,False
2013,Crohns Disease,Digestive diseases which can be caused caused by smoking,18794.0,1293.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.24078212286018955,25064.6,True,False
2013,Hip Fracture 55+,Other diseases which can be caused by smoking,20782.0,1293.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.24078212286018955,25064.6,True,False
2013,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,226281.0,40149.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.17742983281770264,25064.6,True,False
2013,Kidney and Renal Pelvis,Cancers which can be caused by smoking,12700.0,2832.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.22299212596669352,25064.6,True,False
2013,Larynx,Cancers which can be caused by smoking,6670.0,914.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.1370314842373266,25064.6,True,False
2013,Myeloid Leukaemia,Cancers which can be caused by smoking,29869.0,1737.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.05815393886443624,25064.6,True,False
2013,Oesophagus,Cancers which can be caused by smoking,35828.0,7214.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.20135089873279693,25064.6,True,False
2013,Other Heart Disease,Circulatory diseases which can be caused by smoking,181079.0,11109.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.06134891400956848,25064.6,True,False
2013,Other arterial disease,Circulatory diseases which can be caused by smoking,27930.0,1227.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.043931256711638694,25064.6,True,False
2013,Pancreas,Cancers which can be caused by smoking,16093.0,4334.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.2693096377139558,25064.6,True,False
2013,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3446.0,4334.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.2693096377139558,25064.6,True,False
2013,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,109185.0,12814.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.11736044328325906,25064.6,True,False
2013,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,12814.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.11736044328325906,25064.6,True,False
2013,Stomach,Cancers which can be caused by smoking,17038.0,2995.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.17578354265901022,25064.6,True,False
2013,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,16948.0,1460.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.08614585791325549,25064.6,True,False
2013,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,87772.0,29370.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.3346169621253405,25064.6,True,False
2013,Unspecified Site,Cancers which can be caused by smoking,5365.0,5817.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,1.0842497668062907,25064.6,True,False
2013,Upper Respiratory Sites,Cancers which can be caused by smoking,26562.0,2360.0,22.0,1139.3,374.2,304.5,190.3,62.5,18683.0,1073106.0,1.7,1778,1059,22,697.0,48767,24257,865,23646.0,0.0,0.08884873126689072,25064.6,True,False
2014,Age Related Cataract 45+,Other diseases which can be caused by smoking,106720.0,2360.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.08884873126689072,20842.0,False,False
2014,All admissions,All admissions,6052000.0,2360.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.08884873126689072,20842.0,False,False
2014,All cancers,All cancers,912804.0,77424.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.0848199613497697,20842.0,False,False
2014,All circulatory diseases,All circulatory diseases,424070.0,68287.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.16102766052736334,20842.0,False,False
2014,All deaths,All deaths,424070.0,266843.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.16102766052736334,20842.0,False,False
2014,All deaths which can be caused by smoking,All deaths which can be caused by smoking,424070.0,112685.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.16102766052736334,20842.0,False,False
2014,All diseases of the digestive system,All diseases of the digestive system,750667.0,11693.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.015576813687006918,20842.0,False,False
2014,All diseases which can be caused by smoking,All diseases which can be caused by smoking,782329.0,11693.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.015576813687006918,20842.0,False,False
2014,All respiratory diseases,All respiratory diseases,378752.0,42623.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.11253537935083502,20842.0,False,False
2014,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4205.0,3350.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.7966706300126823,20842.0,False,False
2014,Atherosclerosis,Circulatory diseases which can be caused by smoking,5186.0,67.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.012919398377763324,20842.0,False,False
2014,Bladder,Cancers which can be caused by smoking,20748.0,1843.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.08882783882355755,20842.0,False,False
2014,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,59320.0,19635.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.33100134861208697,20842.0,False,False
2014,Cervical,Cancers which can be caused by smoking,7259.0,760.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.10469761673719553,20842.0,False,False
2014,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,111550.0,20302.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.18199910353938145,20842.0,False,False
2014,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4949.0,838.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.16932713676109776,20842.0,False,False
2014,Crohns Disease,Digestive diseases which can be caused caused by smoking,25478.0,838.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.16932713676109776,20842.0,False,False
2014,Hip Fracture 55+,Other diseases which can be caused by smoking,53418.0,838.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.16932713676109776,20842.0,False,False
2014,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,101594.0,24833.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.24443372639875946,20842.0,False,False
